ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΜΑΝΑΤΙΔΗΣ ΓΕΩΡΓΙΟΣ του Ισαάκ,ΒΡΥΖΙΔΟΥ ΠΑΡΑΣΚΕΥΗ του Παναγιώτη,ΔΑΚΗΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΚΩΝΣΤΑΝΤΙΝΙΔΗΣ ΕΥΣΤΑΘΙΟΣ του Κωνσταντίνου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΜΙΧΑΗΛ (ΜΙΧΑΛΗΣ) του Γεωργίου,ΠΡΩΪΟΥ-ΒΑΡΖΗ ΕΥΛΑΜΠΙΑ του Ευαγγέλου,ΣΥΡΙΖΑ,ΒΑΤΑΛΗΣ ΣΩΚΡΑΤΗΣ του Αργυρίου,ΒΕΤΤΑ ΚΑΛΛΙΟΠΗ του Δημητρίου,ΓΚΑΣΤΑΡΗ ΒΑΣΙΛΙΚΗ (ΒΑΣΩ) του Γεωργίου,ΚΑΡΥΠΙΔΗΣ ΘΕΟΔΩΡΟΣ του Ιωάννη,ΜΙΧΕΛΑΚΗ ΕΥΘΥΜΙΑ (ΕΦΗ) του Βασιλείου,ΠΑΣΣΑΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΖΑΡΟΓΙΑΝΝΗΣ ΛΟΥΚΑΣ του Ιωάννη,ΚΑΜΑΡΙΑΔΟΥ ΠΑΝΑΓΙΩΤΑ του Δημητρίου,ΚΟΥΚΟΥΛΟΠΟΥΛΟΣ ΠΑΡΑΣΚΕΥΑΣ (ΠΑΡΙΣ) του Δημητρίου,ΝΙΚΟΛΑΪΔΗΣ ΙΣΑΑΚ του Ανέστη,ΤΣΙΡΝΑΡΗ ΕΛΕΝΗ του Ιωάννη,ΦΤΑΚΑΣ ΓΕΩΡΓΙΟΣ του Χαρίσιου,Κ.Κ.Ε.,ΔΗΜΑΡΑΚΗ ΦΩΤΕΙΝΗ του Χρήστου,ΕΓΡΕΣ ΑΒΡΑΑΜ του Ιωάννη,ΘΕΟΔΩΡΙΔΗΣ ΕΜΜΑΝΟΥΗΛ του Αδάμ,ΚΟΥΖΙΑΚΗ ΘΕΟΔΩΡΑ ΜΑΤΙΝΑ (ΤΙΝΑ) του Παναγιώτη,ΜΩΥΣΙΑΔΗΣ ΣΤΑΥΡΟΣ του Θεοδώρου,ΤΡΙΑΝΤΑΦΥΛΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αθανασίου,Ελληνική Λύση - Κ. Βελόπουλος,ΚΩΤΣΙΟΠΟΥΛΟΣ ΕΛΕΥΘΕΡΙΟΣ (ΛΕΥΤΕΡΗΣ) του Άγγελου,ΛΙΒΕΡΙΑΔΟΥ ΑΝΑΣΤΑΣΙΑ του Λιβερίου,ΞΑΝΘΟΠΟΥΛΟΣ ΠΕΤΡΟΣ του Κωνσταντίνου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΧΑΡΑΛΑΜΠΟΣ (ΜΠΑΜΠΗΣ) του Κωνσταντίνου,ΧΑΡΑΛΑΜΠΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ (ΤΑΣΟΣ) του Θεοδώρου,ΧΕΙΜΩΝΙΔΟΥ ΚΑΤΙΝΑ (ΚΑΤΕΡΙΝΑ) του Μιχαήλ,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΘΑΝΑΣΙΑΔΗΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΛΙΑΚΟΣ ΠΟΛΥΔΕΥΚΗΣ του Θωμά,ΛΟΤΣΙΟΣ ΒΑΣΙΛΕΙΟΣ του Δημητρίου,ΜΑΝΟΥ-ΓΙΟΛΔΑΣΗ ΑΓΓΕΛΙΚΗ (ΑΓΓΕΛΑ) του Ζήση,ΜΙΧΑΛΟΠΟΥΛΟΣ ΘΩΜΑΣ (ΜΑΚΗΣ) του Δημητρίου,ΜΠΕΓΛΕΡΙΔΟΥ ΣΤΑΥΡΟΥΛΑ του Αλέξανδρου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΑΠΟΣΤΟΛΙΔΗΣ ΛΑΥΡΕΝΤΙΟΣ του Θεοφύλακτου,ΜΠΕΜΠΗ ΒΑΣΙΛΙΚΗ του Παναγιώτη,ΤΣΙΡΑΝΙΔΟΥ ΘΕΟΔΩΡΑ του Αναστάσιου,Κ.Κ.Ε. (μ-λ),ΒΑΡΝΑΣΙΔΟΥ ΜΑΡΙΑ του Θεοδώρου,ΘΕΡΑΠΙΔΗΣ ΒΑΣΙΛΕΙΟΣ του Ιωάννη,ΚΟΥΤΡΩΤΣΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΚΑΡΥΔΗΣ ΜΑΡΚΟΣ του Παναγιώτη,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΣΠΡΑΓΚΑΘΟΣ ΑΠΟΣΤΟΛΟΣ του Κωνσταντίνου,ΓΑΡΟΥΦΑΛΛΙΔΟΥ ΓΙΑΝΟΥΛΛΑ του Νικολάου,ΓΕΩΡΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Γεωργίου,Κίνημα 21,ΧΑΡΑΛΑΜΠΙΔΗΣ ΧΑΡΑΛΑΜΠΟΣ του Ιωακείμ,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΔΙΟΝΥΣΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΣΤΥΛΙΔΟΥ ΟΛΓΑ του Ανέστη,ΤΑΜΙΩΛΑΚΗ ΕΙΡΗΝΗ του Ιωάννη,ΤΣΙΚΑΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΝΙΚΗ,ΑΛΑΤΖΗ ΕΙΡΗΝΗ του Χαραλάμπους,ΘΕΟΔΩΡΟΥ ΑΠΟΣΤΟΛΟΣ ΙΩΑΝΝΗΣ του Λάμπρου,ΜΠΑΛΙΑΚΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Νικολάου,ΣΙΣΜΑΝΙΔΟΥ ΠΟΛΥΞΕΝΗ του Γεωργίου,κοινωνία αξιών,ΓΟΥΣΙΟΥ ΑΙΚΑΤΕΡΙΝΗ του Δημητρίου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΑΡΝΑΟΥΤΗ ΑΝΝΑ του Θεοδώρου,ΒΛΑΧΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Παναγιώτη,ΓΙΑΝΤΣΗΣ ΜΙΧΑΗΛ του Βασιλείου,Ο.Α.Κ.Κ.Ε.,ΚΑΒΒΑΔΑΣ ΣΠΥΡΙΔΩΝ του Αριστείδη,Μ-Λ Κ.Κ.Ε.,ΤΣΙΤΟΣ ΙΩΑΝΝΗΣ του Φώτιου,Ελλήνων Συνέλευσις,ΓΕΩΡΓΙΑΔΗΣ ΑΛΕΞΑΝΔΡΟΣ του Κωνσταντίνου,ΓΚΙΟΥΡΑ ΘΕΟΔΩΡΑ του Κωνσταντίνου,ΚΑΡΑΚΟΥΛΑ ΜΑΡΚΗΣΙΑ του Χαρίσιου,ΚΑΡΑΜΑΡΚΟΣ ΔΗΜΗΤΡΙΟΣ του Χρήστου,ΠΟΥΛΑΤΣΟΓΛΟΥ ΙΩΑΝΝΗΣ του Κυριάκου,Ένωση Κεντρώων,ΒΟΓΔΟΠΟΥΛΟΣ ΘΩΜΑΣ του Νικολάου,ΜΑΡΚΟΣ ΕΥΑΓΓΕΛΟΣ του Αθανασίου,ΡΟΥΚΑ ΘΕΟΠΟΥΛΑ του Αποστόλου,ΧΡΙΣΤΟΦΟΡΙΔΟΥ ΕΥΡΗΚΑ του Βίκτωρα,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΤΕΝΤΣΟΓΛΙΔΗΣ ΜΑΡΙΟΣ του Γεωργίου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΚΟΥΡΚΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Ηρακλή,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΠΛΙΑΚΗΣ ΘΩΜΑΣ του Αθανασίου,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΡΙΖΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΙΩΣΗΦΙΔΗΣ ΚΥΡΙΑΚΟΣ του Δαμιανού,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΚΟΛΙΑΚΗ ΚΩΝΣΤΑΝΤΙΝΑ του Σπυρίδωνα,ΦΟΥΤΣΟΓΛΟΥ ΚΥΡΙΑΚΗ του Κωνσταντίνου,ΧΑΝΤΑΒΑΡΙΔΗΣ ΓΕΩΡΓΙΟΣ του Παύλου,Οικολόγοι Πράσινοι,ΔΗΜΑΚΟΥ ΑΓΓΕΛΙΚΗ του Νικολάου,ΙΩΑΝΝΙΔΗΣ ΧΡΗΣΤΟΣ του Αβραάμ,ΕΑΝ...,ΓΙΑΝΝΙΤΣΑ ΑΙΚΑΤΕΡΙΝΗ του Γεωργίου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΓΟΝΑΤΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγιώτη,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΠΡΑΣΣΑΣ ΔΗΜΗΤΡΙΟΣ του Αντωνίου
15 - Κοζάνης,185 E.T. Δήμου Εορδαίας,315,212,2,2,4,208,97,15,39,15,23,60,4,49,3,13,6,20,16,19,11,2,0,1,7,3,1,21,0,3,0,4,15,4,5,2,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,9,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,5,3
15 - Κοζάνης,186 E.T. Δήμου Κοζάνης,456,274,4,2,6,268,71,10,15,35,20,22,1,51,27,22,9,9,8,5,78,8,9,29,4,5,66,18,10,1,1,11,3,0,11,3,0,1,1,6,0,6,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,11,0,0,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,4,2,0,1,0,0,0,9,2
15 - Κοζάνης,187 E.T. Δήμου Κοζάνης,447,268,1,1,2,266,64,9,15,14,33,14,2,55,24,17,10,16,3,3,69,19,4,9,2,4,63,26,6,0,0,16,8,4,4,1,0,1,0,3,0,9,3,2,1,3,1,1,5,2,1,0,2,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,16,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,1,1,1,1,1,0,0,2,0,0,0,0,0,0,4,0
15 - Κοζάνης,188 E.T. Δήμου Κοζάνης,465,316,10,1,11,305,59,9,9,15,23,23,1,67,40,27,12,11,6,3,56,10,4,11,0,2,48,44,11,2,4,24,14,7,18,2,1,0,0,12,2,9,0,3,1,3,2,2,5,5,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,22,3,3,16,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,14,8
15 - Κοζάνης,189 E.T. Δήμου Κοζάνης,454,297,6,1,7,290,84,15,13,34,39,19,7,74,34,28,20,13,5,2,63,11,3,23,0,1,54,22,14,1,2,14,2,0,12,0,3,2,0,3,1,5,1,1,1,1,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,8,2
15 - Κοζάνης,190 E.T. Δήμου Κοζάνης,449,276,6,1,7,269,54,18,11,16,32,10,2,55,18,28,19,15,9,1,94,19,5,32,2,8,88,26,8,1,4,15,4,1,6,2,2,1,1,3,3,4,1,2,0,1,0,3,1,1,1,0,2,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,6,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,2,0,0,0,0,0,0,2,0,0,1,3,2,2,0,0,0,0,8,5
15 - Κοζάνης,191 E.T. Δήμου Κοζάνης,363,265,6,0,6,259,111,45,19,50,13,24,2,26,8,5,6,9,4,0,33,8,2,19,0,1,9,9,1,0,0,6,0,0,12,3,3,4,3,3,2,3,0,1,0,2,0,1,3,3,0,1,2,1,1,0,0,0,1,0,0,0,3,2,3,1,0,0,0,41,7,5,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,6,3
15 - Κοζάνης,192 E.T. Δήμου Κοζάνης,381,288,4,1,5,283,121,44,25,56,25,26,2,29,8,7,11,11,9,2,55,18,4,32,1,7,23,18,8,3,2,9,5,1,6,2,1,1,2,0,3,1,0,1,0,0,0,0,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,27,2,2,25,8,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,0,4,3,2,1,0,0,0,1,0,0,0,4,4
15 - Κοζάνης,193 E.T. Δήμου Κοζάνης,242,181,1,1,2,179,88,39,22,19,26,26,3,30,11,14,6,4,3,0,30,11,3,19,6,1,10,5,0,1,0,2,0,0,5,1,1,1,0,1,1,3,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,0,0,8,2,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 - Κοζάνης,194 E.T. Δήμου Κοζάνης,231,128,0,0,0,128,56,12,6,12,27,15,1,20,3,13,9,5,3,0,29,9,2,16,2,3,17,4,1,0,0,0,0,1,6,0,0,1,1,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
15 - Κοζάνης,195 E.T. Δήμου Κοζάνης,495,314,6,5,11,303,96,32,14,16,40,24,4,77,8,41,42,21,9,4,72,13,25,37,0,10,23,5,3,0,2,1,0,0,16,3,3,3,0,1,5,3,0,0,0,0,0,0,5,4,3,0,4,0,0,3,0,0,0,0,0,0,2,1,5,0,4,2,0,12,2,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2
15 - Κοζάνης,196 E.T. Δήμου Κοζάνης,348,200,3,0,3,197,61,16,6,18,31,28,1,37,6,26,1,10,2,1,30,14,0,14,1,0,12,10,1,1,2,4,3,1,20,0,0,0,1,19,0,11,0,0,3,0,4,10,11,9,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1
15 - Κοζάνης,197 E.T. Δήμου Κοζάνης,266,164,1,1,2,162,45,18,7,19,10,10,0,36,18,16,7,10,3,0,33,5,4,28,0,1,6,7,3,0,0,5,0,2,7,3,0,0,0,3,0,2,0,0,0,0,1,1,3,3,2,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,20,2,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0
15 - Κοζάνης,198 E.T. Δήμου Κοζάνης,521,303,4,0,4,299,115,44,37,12,36,50,4,70,29,23,12,16,23,10,27,10,9,12,1,4,2,17,3,1,1,9,6,5,15,2,3,2,3,2,7,7,1,1,1,3,1,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,14,7,1,1,0,0,0,0,0,0,0,0,8,7,2,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8,5
15 - Κοζάνης,199 E.T. Δήμου Κοζάνης,533,320,4,3,7,313,140,62,33,13,58,50,13,42,21,12,9,18,5,11,32,10,17,13,5,6,4,14,3,0,1,7,2,8,16,3,2,1,3,4,6,8,3,1,1,1,2,4,4,4,1,2,0,0,0,0,0,0,3,2,0,1,2,0,5,1,2,1,0,12,2,1,9,4,0,0,1,0,1,0,0,0,0,0,12,12,0,0,0,9,1,0,0,0,1,3,3,1,1,1,1,0,0,1,1,2,1,1,1,0,0,0,0,0,2,0,11,6
15 - Κοζάνης,200 E.T. Δήμου Κοζάνης,513,310,9,1,10,300,80,22,16,12,27,40,4,68,25,30,10,20,16,11,48,14,19,24,6,10,3,40,13,2,4,16,3,11,12,0,1,0,4,2,5,6,1,2,0,3,1,2,3,2,2,0,1,1,1,0,0,0,1,1,1,0,2,2,1,0,0,0,0,13,2,0,11,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6,0,0,5,2,1,1,0,0,0,0,11,8
15 - Κοζάνης,201 E.T. Δήμου Κοζάνης,147,78,0,0,0,78,28,10,10,1,13,13,2,28,3,5,5,18,1,16,9,6,3,4,2,2,0,2,1,0,0,0,1,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15 - Κοζάνης,202 E.T. Δήμου Κοζάνης,429,273,4,0,4,269,98,39,23,7,43,28,3,72,33,18,3,34,16,12,16,4,10,11,0,1,0,26,9,0,0,15,14,0,13,5,2,4,1,3,2,8,1,2,0,1,0,1,2,1,1,1,0,0,0,0,0,0,6,3,0,5,3,1,0,0,0,0,0,11,1,2,4,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5
15 - Κοζάνης,203 E.T. Δήμου Κοζάνης,443,299,4,1,5,294,71,31,13,10,30,23,4,83,39,12,8,49,9,15,42,10,17,21,16,3,2,33,8,2,2,16,13,8,12,2,5,2,1,3,7,4,1,2,0,0,0,2,5,1,2,3,1,1,0,0,0,0,8,2,0,5,0,0,1,0,1,0,0,12,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,3,0,0,1,0,3,0,0,0,0,0,2,1,0,0,0,0,0,11,6
15 - Κοζάνης,204 E.T. Δήμου Κοζάνης,433,272,4,5,9,263,101,44,20,10,48,24,5,55,21,24,9,22,5,9,20,10,4,13,2,3,0,25,12,0,0,10,10,1,5,2,0,2,1,1,2,8,3,1,1,1,0,2,3,2,1,0,0,0,0,0,0,0,3,2,0,0,1,0,2,1,2,0,1,23,1,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,1,1,1,0,0,0,0,0,0,12,5
15 - Κοζάνης,205 E.T. Δήμου Κοζάνης,384,240,1,1,2,238,84,26,17,4,27,55,2,58,32,10,3,32,3,9,19,8,4,6,5,3,2,21,7,1,2,8,8,4,13,5,3,5,2,3,4,5,0,0,0,2,1,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,10,2,3,5,2,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,1,2,0,2,0,0,1,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0
15 - Κοζάνης,206 E.T. Δήμου Κοζάνης,570,252,5,0,5,247,93,24,36,12,45,30,8,39,8,10,6,12,7,6,36,17,3,22,5,4,1,8,3,2,1,5,0,2,17,5,2,2,3,5,4,8,3,4,1,1,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,28,1,3,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,2,1,2,0,0,0,0,4,3
15 - Κοζάνης,207 E.T. Δήμου Κοζάνης,471,312,5,1,6,306,135,40,32,20,49,55,6,52,27,16,5,12,10,2,31,10,9,22,1,6,3,9,2,0,0,4,3,2,21,7,7,4,6,4,5,9,4,2,0,2,1,2,5,5,0,0,0,0,0,0,0,0,3,2,2,1,1,0,7,1,5,1,0,8,2,0,4,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,7,6,1,0,0,1,1,2,2,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7
15 - Κοζάνης,208 E.T. Δήμου Κοζάνης,479,338,8,1,9,329,137,66,20,34,29,38,6,57,27,17,11,6,20,2,44,16,12,29,3,3,6,15,6,0,2,9,4,2,16,5,3,3,2,1,3,9,3,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,11,1,1,5,1,0,0,1,1,0,0,0,0,0,0,3,0,1,1,1,0,5,4,2,0,1,0,0,2,1,1,1,3,1,0,0,1,0,0,0,2,2,1,3,2,0,0,14,6
15 - Κοζάνης,209 E.T. Δήμου Κοζάνης,485,324,9,3,12,312,145,48,31,44,37,39,6,63,41,6,6,14,12,1,28,11,6,15,0,1,5,12,1,0,1,3,0,4,5,3,2,1,1,0,0,12,3,5,1,4,0,3,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,18,3,1,11,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4,3,0,0,0,0,0,7,3
15 - Κοζάνης,210 E.T. Δήμου Κοζάνης,482,336,2,1,3,333,132,58,25,27,37,50,5,80,33,29,15,14,28,4,52,18,24,20,1,6,7,13,8,0,0,10,3,2,17,4,5,4,1,6,2,5,2,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,1,7,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3,3,0,0,0,0,2,1,2,2,0,1,0,0,0,1,0,0,0,10,6
15 - Κοζάνης,211 E.T. Δήμου Κοζάνης,486,356,10,0,10,346,161,40,35,28,49,64,6,55,30,23,10,12,12,1,48,22,7,24,0,8,15,15,6,0,2,9,0,1,9,1,1,3,2,3,4,10,4,4,0,2,2,4,6,5,2,0,2,1,0,0,0,0,1,1,1,0,3,3,6,0,6,0,0,17,7,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,2,0,2,2,1,1,2,1,0,0,0,1,1,2,1
15 - Κοζάνης,212 E.T. Δήμου Κοζάνης,375,254,5,3,8,246,99,29,12,23,33,30,3,45,20,11,10,11,16,1,34,17,6,19,4,8,3,7,2,1,0,4,1,0,6,1,0,4,1,0,2,2,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,4,0,2,1,5,3,4,1,1,0,1,15,3,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,2,1,0,0,0,0,4,4,0,0,0,0,2,1,0,2,1,0,0,10,7
15 - Κοζάνης,213 E.T. Δήμου Κοζάνης,504,286,1,0,1,285,110,45,17,26,49,23,2,41,16,15,5,14,7,2,33,6,10,21,2,2,0,15,5,3,6,9,1,0,28,1,7,6,4,14,4,6,0,1,0,2,0,2,6,6,5,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,21,1,1,16,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,3,3,1,0,1,1,1,0,1,0,0,0,1,1,0,2,2,1,0,2,1
15 - Κοζάνης,214 E.T. Δήμου Κοζάνης,510,346,12,7,19,327,86,48,17,13,21,22,1,75,23,37,17,21,10,10,50,20,6,37,1,2,7,34,6,4,11,21,6,4,9,2,4,3,1,3,1,15,0,8,7,1,4,2,5,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,10,7,4,3,0,14,2,1,6,2,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,3,1,0,2,2,1,1,1,0,1,0,0,0,0,1,0,0,0,13,9
15 - Κοζάνης,215 E.T. Δήμου Κοζάνης,506,353,5,1,6,347,97,33,14,17,31,32,4,76,18,27,8,21,26,2,48,12,16,37,0,2,14,37,3,2,10,27,8,9,24,7,6,4,0,7,4,8,3,5,2,0,0,1,4,2,4,1,0,0,0,0,2,1,1,1,1,0,3,2,2,1,1,0,0,23,7,3,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,1,3,3,0,0,1,0,3,1,1,1,1,0,2,2,2,4,4,0,0,4,3
15 - Κοζάνης,216 E.T. Δήμου Κοζάνης,506,351,6,3,9,342,113,46,31,15,35,25,3,72,18,35,17,23,9,6,35,15,3,27,0,0,4,53,4,7,10,37,14,6,16,4,2,5,1,3,5,6,1,2,1,4,0,3,4,3,3,0,1,0,0,0,2,0,1,1,1,0,2,1,5,5,2,0,1,19,6,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,1,1,6,2
15 - Κοζάνης,217 E.T. Δήμου Κοζάνης,482,334,8,4,12,322,105,45,23,20,33,27,6,51,13,19,10,11,12,1,69,37,9,32,1,5,13,44,2,3,4,28,0,11,15,2,2,2,1,5,2,3,1,1,0,1,0,1,5,3,1,0,3,1,1,2,0,0,0,0,0,0,7,5,0,0,0,0,0,7,2,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,5,4
