ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΒΡΑΝΑ ΕΙΡΗΝΗ του Βρανά,ΔΕΛΗΚΑΡΗ ΑΓΓΕΛΙΚΗ του Γεωργίου,ΛΑΖΑΡΙΔΗΣ ΜΑΚΑΡΙΟΣ του Βασιλείου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΠΑΣΧΑΛΙΔΗΣ ΙΩΑΝΝΗΣ του Αδάμ,ΧΑΤΖΗΚΩΝΣΤΑΝΤΙΝΟΥ ΜΑΡΙΑ (ΜΑΙΡΗ) του Γεωργίου,ΣΥΡΙΖΑ,ΕΛΕΥΘΕΡΙΑΔΟΥ ΣΟΥΛΤΑΝΑ (ΤΑΝΙΑ) του Παύλου,ΕΜΜΑΝΟΥΗΛΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Ιωάννη,ΚΑΡΑΣΑΒΒΟΓΛΟΥ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΜΙΡΛΗ ΑΝΑΣΤΑΣΙΑ του Δημητρίου,ΞΟΥΛΟΓΗΣ ΦΙΛΗΜΩΝ του Χρήστου,ΠΑΝΑΓΙΩΤΙΔΟΥ ΑΘΗΝΑ του Ιωάννη,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΚΑΪΝΤΑΤΖΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Χαράλαμπου,ΜΑΡΤΙΔΟΥ ΣΟΦΙΑ του Νικολάου,ΠΑΠΟΥΤΣΗΣ ΔΗΜΗΤΡΙΟΣ του Πασχάλη,ΠΑΠΠΑΣ ΛΕΩΝΙΔΑΣ του Γεωργίου,ΠΛΑΦΑΔΕΛΗΣ ΙΩΑΝΝΗΣ του Αγγέλου,ΧΡΙΣΤΟΔΟΥΛΟΥ ΕΥΣΤΡΑΤΙΑ συζ. Κρεμύδα Σμάραγδου,Κ.Κ.Ε.,ΓΙΑΓΚΙΔΗΣ ΙΩΑΝΝΗΣ του Μιχαήλ,ΔΙΑΜΑΝΤΟΠΟΥΛΟΣ ΜΙΧΑΗΛ του Βασιλείου,ΚΟΝΤΟΓΕΩΡΓΙΟΥ ΘΕΟΔΩΡΟΣ του Γεωργίου,ΜΠΡΑΤΣΟΥ ΒΑΣΙΛΙΚΗ του Στυλιανού,ΠΗΛΙΤΣΗ ΧΑΪΔΟΥΛΑ (ΧΑΡΙΣ) του Δημητρίου,ΤΣΩΜΟΥ - ΧΡΥΣΑΦΗ ΑΝΑΣΤΑΣΙΑ (ΤΑΣΙΑ) συζ. Νικολάου,Ελληνική Λύση - Κ. Βελόπουλος,ΒΟΥΤΣΑΔΑΚΗΣ ΝΙΚΟΛΑΟΣ του Εμμανουήλ,ΚΑΪΚΟΥΝΙΔΗΣ ΜΙΧΑΗΛ του Χαράλαμπου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΣΩΤΗΡΙΑ του Αλεξίου,ΠΙΠΕΡΓΙΑΣ ΔΗΜΗΤΡΙΟΣ του Ιωάννη,ΣΥΜΕΩΝΙΔΗΣ ΑΛΕΞΑΝΔΡΟΣ του Παύλου,ΤΣΑΧΑΛΙΔΟΥ ΟΛΓΑ του Κωνσταντίνου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΠΟΣΤΟΛΑΚΑΚΗ ΦΩΤΕΙΝΗ του Αποστόλου,ΔΑΜΙΑΝΙΔΟΥ ΔΕΣΠΟΙΝΑ του Ομήρου,ΙΩΑΝΝΙΔΗΣ ΓΕΩΡΓΙΟΣ του Λαζάρου,ΜΑΚΑΡΙΟΣ (ΜΑΚΑΡΙΟΥ) ΜΙΧΑΗΛ (ΜΙΧΑΛΗΣ) του Εμμανουήλ,ΝΑΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Στυλιανού,ΠΑΣΣΑΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΤΑΧΤΣΙΔΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΤΡΙΑΝΤΑΦΥΛΛΙΔΟΥ ΙΟΥΛΙΑ του Αντωνίου,ΧΟΡΟΖΙΔΗΣ ΣΩΤΗΡΙΟΣ του Ηρακλή,Κ.Κ.Ε. (μ-λ),ΒΡΑΧΝΑΚΗ ΑΝΤΙΓΟΝΗ του Μιχαήλ,ΜΑΤΣΟΥΚΑΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΖΙΓΝΕΛΗΣ ΧΡΙΣΤΟΔΟΥΛΟΣ του Θεοδώρου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΠΙΤΤΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Μαξίμου,ΨΩΜΙΑΔΗ ΜΑΡΙΑ του Νικολάου,Κίνημα 21,ΚΑΡΥΠΙΔΟΥ ΣΥΜΕΛΑ του Θεοδώρου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΑΣΑΡΙΔΟΥ ΣΟΦΙΑ του Δημητρίου,ΚΑΡΑΛΑΖΟΣ ΑΝΑΣΤΑΣΙΟΣ του Ευθυμίου,ΜΥΛΩΝΑΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΤΖΙΑΚΑ ΕΥΑΓΓΕΛΙΑ του Ευαγγέλου,ΝΙΚΗ,ΚΟΤΣΑΝΟΥ ΑΝΑΤΟΛΗ του Ευάγγελου,ΜΠΟΥΓΑΤΣΑ ΑΡΓΥΡΗ του Ιωάννη,ΤΑΚΗΣ ΑΝΤΩΝΙΟΣ του Ευσταθίου,ΤΣΕΛΕΠΟΝΗΣ ΔΗΜΗΤΡΙΟΣ του Αλεξάνδρου,κοινωνία αξιών,ΣΠΑΡΙΔΗΣ ΘΕΟΔΩΡΟΣ του Ευαγγέλου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΔΗΜΗΤΡΙΑΔΗΣ ΚΥΡΙΑΚΟΣ του Ευθυμίου,ΖΙΑΡΟΥ ΒΑΣΙΛΙΚΗ του Δημητρίου,Ο.Α.Κ.Κ.Ε.,ΜΑΝΙΑΔΗ ΜΑΡΙΑ του Μενελάου,Μ-Λ Κ.Κ.Ε.,ΠΑΣΑΧΙΔΗΣ ΧΡΗΣΤΟΣ του Ιωάννη,Ελλήνων Συνέλευσις,ΘΑΛΑΣΣΟΥΔΗ ΟΛΓΑ του Γεωργίου,ΚΑΡΑΚΟΖΙΔΗΣ ΗΛΙΑΣ του Χαράλαμπου,ΜΟΜΤΣΟΥ ΦΩΤΕΙΝΗ του Ιωάννη,ΜΠΕΝΗΣ ΓΕΩΡΓΙΟΣ του Πέτρου,ΤΣΑΓΚΑΡΑΤΟΣ ΧΡΙΣΤΟΦΟΡΟΣ του Θρασύβουλου,ΧΩΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Χαράλαμπου,Ένωση Κεντρώων,ΒΑΣΙΛΟΠΟΥΛΟΥ ΙΩΑΝΝΑ του Κωνσταντίνου,ΠΑΛΑΝΤΖΙΔΟΥ ΜΑΡΓΑΡΙΤΑ του Μιχαήλ,ΣΑΛΜΑΝ ΧΡΗΣΤΟΣ - ΤΖΑΜΑΛ του Χουσσεΐν,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΚΟΛΥΒΑΣ ΑΘΑΝΑΣΙΟΣ του Γερασίμου,ΡΑΜΠΟΤΑ ΑΡΕΤΗ του Γεωργίου,ΣΟΦΙΑΝΟΠΟΥΛΟΥ ΜΑΡΙΛΕΝΑ του Γεωργίου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΓΟΥΔΕΒΕΝΟΥ ΚΑΛΛΙΟΠΗ του Σπυρίδωνος,ΚΛΕΤΣΑ ΠΑΤΡΑ του Αχιλλέως,ΠΑΚΑΤΑΡΙΔΗΣ ΣΑΒΒΑΣ του Ευσταθίου,ΣΑΡΜΠΕΖΟΥΔΗΣ ΔΗΜΗΤΡΙΟΣ του Αλεξάνδρου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΚΡΟΤΟΠΟΥΛΟΥ-ΚΑΛΦΟΠΟΥΛΟΥ ΜΑΡΙΑ (ΜΑΡΙΝΑ) του Ιωσήφ,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΜΙΧΑΗΛΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ του Μιχαήλ,ΜΟΛΙΩΤΗ ΑΝΔΡΙΑΝΑ του Αλεξάνδρου,ΠΕΧΛΙΒΑΝΙΔΗΣ ΓΕΩΡΓΙΟΣ του Αναστασίου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΠΑΠΑΔΟΠΟΥΛΟΣ ΘΕΟΦΑΝΗΣ του Χρήστου,ΕΑΝ...,ΘΕΟΔΟΣΙΟΥ ΠΕΛΑΓΙΑ του Αθανασίου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΑΡΥΩΤΗΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΤΣΟΠΑΝΟΓΛΟΥ ΠΟΛΥΞΕΝΗ του Ευθυμίου
5 - Καβάλας,71 E.T. Δήμου Καβάλας,541,351,5,2,7,344,131,13,6,30,100,36,13,78,41,18,23,10,11,8,24,0,3,9,8,1,6,24,7,1,7,11,4,0,14,0,0,4,2,1,2,10,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,9,2,1,1,2,18,7,5,3,9,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,1,0,9,5,4,6,3,0,0,4,2,1,2,7,5,0,0,1,0,8,3
5 - Καβάλας,72 E.T. Δήμου Καβάλας,529,341,12,7,19,322,135,16,9,31,108,30,16,61,37,22,15,11,6,6,30,4,4,9,14,2,4,24,6,4,7,10,3,4,20,3,1,3,8,6,6,16,6,2,8,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,13,6,5,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,1,1,1,1,9,5
5 - Καβάλας,73 E.T. Δήμου Καβάλας,530,337,3,5,8,329,119,14,9,32,86,36,8,47,23,13,11,4,10,4,52,4,3,18,30,0,8,21,4,0,5,14,3,1,14,1,0,3,1,1,2,11,3,3,1,3,0,0,3,0,0,2,0,0,0,1,1,5,2,3,0,0,9,1,1,1,1,19,4,3,4,7,0,0,1,1,1,0,0,0,0,2,1,0,0,2,1,0,1,0,0,1,0,0,0,0,5,4,2,1,1,0,0,4,0,1,2,2,0,0,0,2,1,11,7
5 - Καβάλας,74 E.T. Δήμου Καβάλας,536,328,3,2,5,323,143,12,6,34,111,44,6,63,33,19,13,4,7,7,27,1,3,11,13,0,5,10,1,1,3,2,0,0,11,2,2,4,2,0,2,7,4,2,2,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,8,6,3,0,0,1,1,12,3,6,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,6,0,2,0,2,0,0,2,1,0,0,6,0,1,5,3,1,2,1,1,1,11,6
5 - Καβάλας,75 E.T. Δήμου Καβάλας,532,332,7,3,10,322,136,21,8,22,116,42,4,66,33,21,25,12,5,8,37,3,5,12,28,0,8,13,3,1,5,7,0,0,13,2,1,4,5,1,2,7,1,2,3,1,1,0,3,1,0,3,2,1,2,0,0,4,2,2,1,0,2,0,1,2,1,12,1,4,3,6,0,0,1,1,1,0,0,0,0,3,1,0,2,2,0,0,1,1,0,0,1,0,1,0,6,2,2,1,2,0,0,4,0,0,4,4,3,0,0,0,0,6,5
5 - Καβάλας,76 E.T. Δήμου Καβάλας,529,309,5,3,8,301,105,6,2,23,78,38,9,71,32,18,15,8,9,13,32,0,3,11,20,1,2,12,1,0,3,8,1,2,19,1,0,5,7,4,2,12,3,2,4,2,1,2,1,0,0,0,0,0,0,1,0,2,1,1,2,0,3,1,0,1,1,16,6,3,6,11,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2,0,0,1,2,1,0,0,3,1,0,1,1,0,0,9,2,2,5,0,0,1,1,0,0,5,2
5 - Καβάλας,77 E.T. Δήμου Καβάλας,522,349,7,2,9,340,137,14,8,27,112,35,11,62,29,21,20,9,7,4,40,6,3,13,22,2,4,20,5,1,5,6,2,1,12,2,1,2,4,3,2,10,5,2,0,3,0,0,3,2,2,1,1,1,1,1,1,2,1,1,2,1,0,0,0,0,0,19,6,10,4,9,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,0,5,0,1,4,3,0,1,0,3,2,12,6
5 - Καβάλας,78 E.T. Δήμου Καβάλας,544,341,2,1,3,338,153,18,14,22,130,34,7,61,33,15,17,9,7,11,26,2,0,10,17,1,3,16,4,2,5,5,1,1,11,1,0,2,5,1,2,10,4,2,2,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,2,1,1,2,24,6,15,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,8,0,2,3,5,0,0,7,1,2,4,2,0,0,0,0,0,12,7
5 - Καβάλας,79 E.T. Δήμου Καβάλας,568,370,9,3,12,358,174,19,14,46,137,42,13,46,26,17,8,8,1,3,28,1,3,12,12,1,2,28,7,3,6,12,5,1,17,1,3,5,1,2,7,7,2,1,1,0,0,1,2,0,1,1,0,0,0,0,0,1,1,1,4,4,8,1,3,1,1,18,4,4,7,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,3,1,1,2,0,0,0,4,3,2,2,2,1,1,0,1,1,8,4
5 - Καβάλας,80 E.T. Δήμου Καβάλας,543,312,4,3,7,305,138,21,7,24,113,36,8,52,27,16,14,6,3,8,29,3,2,9,18,2,8,26,3,6,5,11,3,6,11,1,2,2,4,2,3,7,2,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,1,0,17,7,10,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,1,1,3,1,0,0,4,2,2,2,1,1,1,1,1,1,6,5
5 - Καβάλας,81 E.T. Δήμου Καβάλας,541,346,9,3,12,334,149,19,9,27,117,41,18,51,27,17,17,9,4,10,36,2,5,16,13,2,13,19,2,4,6,11,5,2,18,4,2,3,8,4,5,13,5,4,3,1,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,13,7,4,4,9,1,1,1,0,1,1,1,0,0,3,0,0,0,2,0,2,0,0,0,0,3,2,2,1,5,1,0,1,0,2,0,2,1,1,1,3,2,1,0,1,0,8,6
5 - Καβάλας,82 E.T. Δήμου Καβάλας,534,307,11,4,15,292,122,17,2,18,101,39,10,47,30,17,9,3,5,9,34,0,3,7,27,1,5,19,3,1,7,8,0,4,7,2,0,0,2,2,1,7,2,0,0,2,2,1,4,1,0,3,1,0,0,0,0,2,0,0,3,3,1,0,0,0,0,14,3,2,7,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4,3,1,0,2,2,1,0,8,0,3,1,2,0,0,0,0,0,0,3,1,1,0,0,0,11,9
5 - Καβάλας,83 E.T. Δήμου Καβάλας,530,315,2,2,4,311,119,14,7,19,94,29,12,60,35,16,15,6,8,5,31,2,4,10,13,0,10,26,1,5,9,11,3,2,12,3,3,1,7,2,3,13,6,4,0,0,1,2,3,1,0,2,1,1,1,0,0,2,0,1,3,2,1,1,0,0,1,14,2,8,7,7,2,1,1,0,1,0,0,0,0,2,0,0,1,0,0,2,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,4,1,2,1,1,1,1,0,1,1,11,5
5 - Καβάλας,84 E.T. Δήμου Καβάλας,541,280,6,1,7,273,114,13,9,25,95,30,11,48,25,11,16,4,5,9,20,0,2,6,12,1,4,22,7,1,6,10,4,2,10,1,0,2,4,1,3,7,2,4,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,7,6,0,0,0,0,0,22,5,7,8,9,1,1,2,0,2,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,1,0,0,7,5
5 - Καβάλας,85 E.T. Δήμου Καβάλας,525,298,10,3,13,285,108,12,5,27,84,31,10,56,33,14,17,8,2,8,26,2,3,4,16,0,10,25,2,2,6,14,3,4,10,2,0,1,5,1,5,6,4,4,2,1,0,0,1,0,1,0,0,0,0,0,0,4,3,3,2,2,3,0,0,0,0,13,3,4,4,8,0,0,0,0,0,0,0,0,0,6,3,0,2,2,0,2,0,0,0,0,2,2,0,1,2,1,1,1,0,0,0,6,0,0,3,1,1,0,0,4,1,10,4
5 - Καβάλας,86 E.T. Δήμου Καβάλας,551,325,6,1,7,318,118,9,6,19,86,37,8,66,28,22,15,14,6,7,28,4,2,12,19,1,4,26,4,3,14,11,3,0,16,5,2,6,3,4,4,14,2,2,2,0,2,1,2,0,1,2,0,0,0,0,0,3,1,1,1,1,3,2,1,1,0,15,4,9,6,6,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,4,1,0,0,0,0,0,0,0,5,1,0,2,0,0,0,7,2,0,3,3,2,0,0,2,0,3,3
5 - Καβάλας,87 E.T. Δήμου Καβάλας,539,323,5,4,9,314,131,18,13,24,108,32,8,69,36,12,20,7,4,12,25,0,3,9,15,2,5,35,8,2,9,10,3,3,13,5,0,4,1,5,3,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,0,3,9,4,3,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,1,1,0,1,1,0,0,2,0,0,2,1,0,0,5,1,3,4,1,1,2,1,1,0,4,3
5 - Καβάλας,88 E.T. Δήμου Καβάλας,526,314,6,4,10,304,122,14,6,29,90,38,10,68,34,29,17,9,7,9,21,0,2,8,10,0,10,16,2,1,2,7,0,2,10,1,0,2,5,1,1,10,4,3,2,1,2,2,10,2,1,8,0,0,0,0,0,0,0,0,3,1,6,1,3,0,0,7,1,4,0,4,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,2,4,4,2,1,2,2,1,1,2,1,1,0,1,0,0,1,1,0,1,3,3,1,0,0,0,14,10
5 - Καβάλας,89 E.T. Δήμου Καβάλας,523,304,6,0,6,298,123,20,11,30,85,39,4,61,34,15,16,9,10,5,44,4,10,20,19,2,10,13,1,0,4,5,2,1,18,3,3,3,8,3,4,3,2,0,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,12,6,3,4,4,1,1,3,2,3,0,0,0,0,2,0,1,1,0,0,1,2,1,1,0,1,1,1,0,3,1,2,3,0,0,0,1,0,0,1,1,1,0,0,3,0,2,2
5 - Καβάλας,90 E.T. Δήμου Καβάλας,537,307,4,2,6,301,130,15,15,27,99,33,9,57,33,13,10,2,1,5,27,2,4,10,17,0,8,10,1,0,5,4,0,0,20,3,0,2,11,1,6,9,5,1,2,2,2,1,1,0,0,0,1,1,0,0,0,2,2,1,1,1,5,1,2,2,0,12,3,1,3,6,0,0,2,1,1,0,0,0,0,2,0,0,1,1,0,0,2,1,2,0,1,1,0,0,3,1,1,0,0,0,0,5,0,0,4,3,3,1,1,0,0,7,3
5 - Καβάλας,91 E.T. Δήμου Καβάλας,539,275,3,1,4,271,116,16,11,27,93,41,4,58,25,19,13,9,4,17,23,3,3,5,12,1,4,9,3,0,5,7,1,1,8,0,0,2,4,1,1,5,1,1,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,3,0,2,1,1,1,1,15,8,7,2,4,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,1,0,0,18,12
5 - Καβάλας,92 E.T. Δήμου Καβάλας,538,308,2,3,5,303,110,16,11,25,81,23,10,61,26,16,14,5,5,11,32,0,5,13,14,1,10,16,1,0,2,12,4,2,19,2,1,2,6,4,4,8,5,0,2,0,1,1,3,0,2,3,1,0,0,0,0,2,2,0,4,2,2,1,0,0,1,17,5,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,6,1,1,3,0,2,1,3,1,0,1,1,1,1,1,2,1,10,6
5 - Καβάλας,93 E.T. Δήμου Καβάλας,542,312,8,2,10,302,118,13,12,27,90,36,7,52,30,20,10,4,6,7,35,0,2,19,15,0,9,15,4,2,4,4,1,3,16,1,1,5,11,2,6,14,7,1,1,3,2,0,5,1,1,2,0,0,0,0,0,2,0,0,2,2,3,3,1,1,0,13,2,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,1,0,0,1,0,0,0,1,1,1,5,0,0,4,2,0,2,0,0,0,11,8
5 - Καβάλας,94 E.T. Δήμου Καβάλας,545,319,10,7,17,302,119,7,5,23,93,36,8,73,36,26,12,12,9,8,31,2,6,6,17,2,3,12,5,1,4,5,1,1,16,4,1,6,5,2,3,8,1,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,10,1,3,2,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,5,5,4,0,7,1,4,4,3,0,0,4,0,1,3,4,3,0,0,1,0,5,3
5 - Καβάλας,95 E.T. Δήμου Καβάλας,538,295,9,3,12,283,116,10,9,15,87,37,6,43,26,17,10,9,2,2,34,3,6,8,17,0,9,14,2,1,3,3,2,2,10,0,0,1,3,0,5,9,1,0,1,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,4,3,2,0,16,6,5,6,9,0,0,0,0,0,0,0,0,0,8,2,2,0,2,1,4,2,2,2,0,1,1,0,1,5,1,1,1,1,0,0,5,2,1,3,3,2,2,2,1,1,7,4
5 - Καβάλας,96 E.T. Δήμου Καβάλας,541,285,4,6,10,275,102,15,6,22,72,27,4,40,18,7,14,5,3,7,37,4,7,15,18,8,9,12,2,2,6,7,2,1,15,2,2,6,6,3,0,10,2,1,3,1,1,2,3,1,1,2,2,2,2,0,0,1,1,0,2,1,2,0,0,1,0,17,4,6,3,13,1,1,1,1,1,0,0,0,0,7,1,1,0,3,0,1,3,0,0,0,6,6,2,1,4,1,1,0,3,1,0,2,0,0,2,0,0,0,0,0,0,7,3
5 - Καβάλας,97 E.T. Δήμου Καβάλας,543,308,8,0,8,300,131,18,8,21,109,48,11,66,33,22,19,6,6,14,30,3,5,11,15,1,5,15,4,2,7,8,0,2,8,3,0,0,3,3,3,2,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,2,1,0,2,1,3,2,1,1,0,18,7,6,5,11,1,1,1,0,1,0,0,0,0,4,1,0,1,3,0,1,3,1,0,0,1,1,1,0,2,2,1,1,0,1,1,0,0,0,0,3,1,0,0,0,0,6,4
5 - Καβάλας,98 E.T. Δήμου Καβάλας,525,307,1,4,5,302,120,5,10,20,97,23,5,55,35,18,13,11,3,14,32,1,6,11,21,0,8,17,1,2,6,9,3,2,16,2,0,1,8,2,4,14,6,4,0,3,4,0,2,1,0,2,1,1,1,0,0,0,0,0,1,0,2,2,2,0,0,16,3,3,6,6,0,0,0,0,0,0,0,1,0,5,1,2,1,3,0,0,1,1,1,0,2,2,0,0,3,3,0,1,1,0,0,2,0,0,0,2,1,1,0,0,0,9,3
5 - Καβάλας,99 E.T. Δήμου Καβάλας,535,317,7,0,7,310,144,13,11,19,105,37,16,49,20,13,12,4,8,6,43,1,7,10,23,2,11,21,2,1,8,11,0,2,14,3,1,2,5,2,2,7,1,1,3,3,1,0,2,1,0,2,3,1,1,0,0,1,0,0,0,0,2,1,1,1,0,7,4,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,10,7
5 - Καβάλας,100 E.T. Δήμου Καβάλας,525,322,2,5,7,315,135,13,17,40,99,36,8,58,29,21,15,10,6,9,13,2,1,3,7,1,3,15,3,1,5,8,5,1,24,3,2,4,10,1,7,14,7,3,4,1,2,2,0,0,0,0,0,0,0,0,0,3,1,2,2,2,8,2,1,3,2,18,6,5,4,7,0,0,0,0,0,0,0,0,0,6,0,0,2,4,1,1,0,0,0,0,3,0,1,1,5,2,1,2,0,0,0,2,0,0,0,1,1,0,0,0,0,8,5
5 - Καβάλας,101 E.T. Δήμου Καβάλας,531,345,13,2,15,330,128,18,13,20,104,35,6,62,32,14,17,7,10,8,30,2,1,10,22,0,4,25,5,3,8,12,1,1,20,3,2,4,8,1,2,7,3,1,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,1,1,0,3,1,0,1,2,21,2,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,3,1,1,1,4,1,0,1,0,0,0,3,3,2,1,3,1,0,0,1,0,9,5
5 - Καβάλας,102 E.T. Δήμου Καβάλας,533,332,12,0,12,320,131,19,11,21,93,36,13,65,34,27,13,4,8,3,30,3,2,11,18,0,13,20,3,2,10,11,1,3,11,1,0,3,4,1,4,10,2,3,0,1,1,1,4,1,1,3,1,0,0,0,0,0,0,0,3,1,7,3,4,0,3,17,6,9,4,8,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,3,1,2,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,7,3
5 - Καβάλας,103 E.T. Δήμου Καβάλας,531,339,6,1,7,332,129,14,12,24,102,31,8,55,34,21,11,5,4,4,37,3,6,10,22,0,6,24,3,4,3,8,3,0,17,3,1,3,7,1,8,13,1,4,4,4,1,1,2,0,0,1,1,0,0,0,0,2,0,2,2,0,6,2,0,2,2,19,9,5,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,1,0,5,1,0,1,2,1,1,4,2,1,2,0,0,1,0,2,1,9,5
5 - Καβάλας,104 E.T. Δήμου Καβάλας,502,326,5,0,5,321,122,12,24,28,89,84,4,77,43,19,23,8,3,9,17,0,3,6,10,1,5,23,6,0,4,9,2,3,10,0,1,2,5,2,3,5,4,3,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,3,0,3,2,1,0,1,18,7,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,4,0,0,1,2,0,0,7,1,4,4,0,0,1,1,1,0,22,16
5 - Καβάλας,105 E.T. Δήμου Καβάλας,505,340,11,4,15,325,129,14,8,22,90,52,9,52,21,16,17,9,4,8,27,4,4,10,16,0,2,20,4,2,5,7,2,2,14,0,1,3,6,3,2,14,9,3,5,0,3,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,7,1,0,1,0,18,6,6,4,11,2,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,1,1,1,0,6,1,0,0,3,0,0,4,1,0,3,4,2,1,1,6,1,13,7
