ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΡΑΜΠΑΤΖΗ ΣΤΕΡΓΙΑΝΗ (ΣΤΕΛΛΑ) του Ιωάννη,ΒΕΣΥΡΟΠΟΥΛΟΣ ΑΠΟΣΤΟΛΟΣ του Φωτίου,ΓΟΥΛΤΙΔΗΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΜΠΑΡΤΖΩΚΑΣ ΑΝΑΣΤΑΣΙΟΣ του Στέργιου,ΤΟΥΠΕΚΤΣΗ ΜΑΓΔΑΛΗΝΗ (ΛΙΝΑ) του Παναγιώτη,ΤΣΑΒΔΑΡΙΔΗΣ ΛΑΖΑΡΟΣ του Γεωργίου,ΣΥΡΙΖΑ,ΓΙΩΤΑΚΗ ΦΑΝΗ του Πελοπίδα,ΚΑΡΑΣΑΡΛΙΔΟΥ ΕΥΦΡΟΣΥΝΗ (ΦΡΟΣΩ) του Γεωργίου,ΜΑΡΚΟΥΛΗΣ ΑΝΤΩΝΙΟΣ του Παντελή,ΣΑΡΑΝΤΗ ΒΑΡΒΑΡΑ του Αντωνίου,ΤΟΛΚΑΣ ΑΓΓΕΛΟΣ του Χαράλαμπου,ΤΣΑΠΑΡΟΠΟΥΛΟΣ ΠΕΤΡΟΣ του Ανδρέα,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΑΠΟΣΤΟΛΟΥ ΟΛΥΜΠΙΑ του Κωνσταντίνου,ΓΚΙΟΝΟΓΛΟΥ ΧΑΡΑΛΑΜΠΟΣ του Ηρακλή,ΔΕΛΛΑΣ ΑΘΑΝΑΣΙΟΣ (ΣΑΚΗΣ) του Ηλία,ΠΑΣΧΟΥ ΣΟΦΙΑ-ΘΕΟΔΩΡΑ του Αναστασίου,ΣΙΔΗΡΟΠΟΥΛΟΣ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΤΣΙΑΜΗΤΡΟΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,Κ.Κ.Ε.,ΖΩΓΡΑΦΟΥ ΟΛΓΑ του Αθανασίου,ΚΟΥΤΣΟΥΠΙΑΣ ΠΑΝΑΓΙΩΤΗΣ του Ταξιάρχη,ΜΑΝΤΣΙΟΣ ΝΙΚΟΛΑΟΣ του Γρηγορίου,ΤΑΜΠΑΚΗ ΙΩΑΝΝΑ του Ελευθερίου,ΤΣΑΝΑΞΙΔΗΣ ΙΩΑΝΝΗΣ του Αναστασίου,ΤΣΙΟΥΛΑΚΟΣ ΔΗΜΗΤΡΙΟΣ του Ιωάννη,Ελληνική Λύση - Κ. Βελόπουλος,ΚΑΛΟΚΥΡΗΣ ΘΩΜΑΣ του Στέφανου,ΚΑΡΑΓΙΑΝΝΗ ΑΝΤΩΝΙΑ του Περικλή,ΚΟΤΙΔΗΣ ΒΑΣΙΛΕΙΟΣ του Στυλιανού,ΜΟΥΡΑΤΙΔΗΣ ΠΑΝΑΓΙΩΤΗΣ του Αναστασίου,ΜΠΑΝΤΩΛΑΣ ΑΠΟΣΤΟΛΟΣ - ΑΝΤΩΝΙΟΣ του Κωνσταντίνου,ΤΡΕΜΠΕΛΗ ΔΗΜΗΤΡΑ του Κωνσταντίνου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΔΟΞΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγιώτη,ΚΑΡΑΝΙΚΟΛΑ ΣΤΕΛΛΑ του Ιωάννη,ΜΠΕΝΑΝΤΙΚΟΒΑ ΛΟΥΤΣΙΕ (ΛΟΥΚΙΑ) του Μίλαν,ΟΡΦΑΝΙΔΗΣ ΒΑΣΙΛΕΙΟΣ του Ελευθερίου,ΟΡΦΑΝΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αλέξανδρου,ΣΑΡΗΓΙΑΝΝΙΔΗΣ ΣΑΒΒΑΣ του Δημητρίου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΖΙΑΚΑΣ ΘΕΟΔΩΡΟΣ του Γεωργίου,Κ.Κ.Ε. (μ-λ),ΜΩΡΑΪΤΟΠΟΥΛΟΥ ΜΑΡΙΑ του Γεωργίου,Ο.Κ.Δ.Ε.,ΜΠΑΛΤΖΩΗ ΦΩΤΕΙΝΗ του Λάμπρου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΗΛΩΡΙΔΗΣ ΙΩΑΝΝΗΣ του Βασιλείου,ΜΑΤΙΚΑΣ ΛΑΜΠΡΟΣ του Κυρίτση,ΜΑΥΡΟΠΟΥΛΟΥ ΜΑΡΙΝΑ του Ιωάννη,ΣΤΑΜΑΤΙΟΥ ΜΑΡΙΑ  του Ιωάννη,Κίνημα 21,ΘΩΜΑΣ ΑΡΓΥΡΙΟΣ του Κωνσταντίνου,ΚΙΝΗΜΑ ΦΤΩΧΩΝ ΕΛΛΑΔΟΣ,ΚΟΝΤΟΓΙΑΝΝΙΔΗΣ ΠΑΥΛΟΣ του Χρήστου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΜΕΡΜΗΓΚΑΣ ΓΕΩΡΓΙΟΣ ΑΝΔΡΟΜΑΧΟΣ του Δημητρίου,ΡΗΓΑΝΕΖΗΣ ΔΗΜΗΤΡΙΟΣ του Μιχαήλ,ΤΑΤΑΡΙΔΟΥ ΕΥΓΕΝΙΑ του Ιωάννη,ΤΖΙΜΙΤΣΗ ΑΝΝΑ του Χριστοδούλου,ΝΙΚΗ,ΑΘΑΝΑΣΙΑΔΟΥ ΕΛΕΝΗ του Θεοδώρου,ΔΗΝΩΡΗΣ ΘΩΜΑΣ του Χρήστου,ΜΑΡΟΥΦΙΔΟΥ ΜΑΡΙΑ του Νικολάου,ΜΗΤΤΑΣ ΕΥΣΤΡΑΤΙΟΣ του Δημητρίου,ΠΕΤΙΚΟΠΟΥΛΟΥ ΑΘΗΝΑ του Γεωργίου,ΧΡΥΣΟΜΑΛΛΟΣ ΘΩΜΑΣ του Αντωνίου,κοινωνία αξιών,ΒΥΤΙΝΙΩΤΗΣ ΕΥΣΤΑΘΙΟΣ (ΣΤΑΘΗΣ) του Κωνσταντίνου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΔΗΜΗΤΡΙΑΔΗΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,ΙΩΑΝΝΙΔΗΣ ΝΙΚΟΛΑΟΣ του Δημητρίου,ΜΑΔΕΝΛΗ ΠΑΡΘΕΝΑ του Αλέξανδρου,Ο.Α.Κ.Κ.Ε.,ΣΕΓΚΟΥ ΒΑΡΒΑΡΑ του Ματθαίου,Μ-Λ Κ.Κ.Ε.,ΧΑΤΖΗΘΕΟΔΩΡΙΔΗΣ ΧΑΡΑΛΑΜΠΟΣ του Μιχαήλ,Ελλήνων Συνέλευσις,ΓΑΛΑΝΗΣ ΑΘΑΝΑΣΙΟΣ του Κωνσταντίνου,ΤΣΑΠΑΡΙΔΟΥ ΧΡΙΣΤΙΝΑ του Γεωργίου,Ένωση Κεντρώων,ΑΚΕΨΩΜΑΪΔΗΣ ΑΝΑΣΤΑΣΙΟΣ του Εμμανουήλ,ΓΑΛΛΟΥ ΙΩΑΝΝΑ του Αδάμ,ΜΠΑΛΤΖΗΣ ΧΡΗΣΤΟΣ του Στέφανου,ΤΣΟΥΜΑ ΣΩΤΗΡΙΑ του Βασιλείου,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΕΥΑΓΓΕΛΟΥ ΜΑΡΙΑ του Γεωργίου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΜΠΙΡΟΣ ΔΗΜΗΤΡΙΟΣ του Θεοδώρου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΜΗΤΤΑ ΟΛΥΜΠΙΑ του Ηλία,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΕΛΕΥΘΕΡΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Ανδρέα,ΠΕΤΡΟΥ ΓΕΩΡΓΙΑ του Θωμά,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΜΠΟΥΓΑΤΣΑΣ ΧΑΡΑΛΑΜΠΟΣ του Γεωργίου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΝΙΚΟΛΑΪΔΗΣ ΠΡΟΔΡΟΜΟΣ του Γρηγορίου,Οικολόγοι Πράσινοι,ΣΩΤΗΡΙΑΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Πολυχρόνη,ΕΑΝ...,ΣΑΚΛΑΣ ΞΕΝΟΚΡΑΤΗΣ του Γεωργίου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΑΝΘΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Σπυρίδων,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΒΑΔΟΛΑΣ ΑΝΑΣΤΑΣΙΟΣ του Δημητρίου,ΣΚΟΥΛΑΡΙΩΤΗ ΕΛΕΝΗ του Παναγιώτη
12 - Ημαθίας,69 E.T. Δήμου Αλεξανδρείας,565,335,8,4,12,323,137,14,69,22,60,9,35,84,73,5,13,1,7,1,24,8,7,4,1,7,2,11,5,2,1,1,1,0,13,3,1,2,0,2,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,21,0,0,0,1,8,3,0,0,2,2,1,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,4,2,0,0,4,0,0,0,1,0,7,2,3
12 - Ημαθίας,70 E.T. Δήμου Αλεξανδρείας,555,291,3,1,4,287,90,4,47,1,32,13,45,55,52,11,6,4,30,1,26,3,24,10,2,4,9,29,24,2,3,14,0,1,37,13,7,5,8,2,14,4,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,0,2,8,13,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,6,10
12 - Ημαθίας,71 E.T. Δήμου Αλεξανδρείας,520,340,13,0,13,327,148,13,115,1,64,5,47,50,17,8,9,11,25,1,14,4,7,1,2,1,2,10,4,3,2,0,0,2,43,9,14,12,9,12,3,9,0,6,3,1,2,1,1,0,2,2,0,0,2,1,0,0,0,0,0,1,0,2,1,0,1,0,16,4,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,3,0,0,0,0,0,1,1,0,0,5,2,1,0,0,0,15,9,11
12 - Ημαθίας,72 E.T. Δήμου Αλεξανδρείας,526,298,6,6,12,286,144,8,94,2,69,5,38,47,20,9,7,4,14,3,11,3,2,0,2,2,2,5,2,0,1,0,0,0,30,8,10,4,5,11,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,1,10,1,0,2,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,1,0,1,0,3,0,2,0,2,0,10,6,7
12 - Ημαθίας,73 E.T. Δήμου Αλεξανδρείας,506,313,13,2,15,298,168,9,104,3,75,7,49,39,11,8,9,5,3,4,17,6,5,1,0,6,3,5,2,1,1,0,0,0,29,3,5,6,13,5,4,5,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,9,0,2,2,1,5,2,0,0,1,0,1,1,0,0,1,0,1,1,1,2,0,1,1,1,0,0,5,5,0,0,5,2,1,0,0,1,1,3,3,1,0,0,0,1,0,0
12 - Ημαθίας,74 E.T. Δήμου Αλεξανδρείας,440,240,4,0,4,236,109,1,81,1,40,4,42,31,18,4,1,0,7,2,33,6,17,1,1,0,7,2,2,1,0,1,0,0,29,8,4,2,6,7,7,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,0,0,0,11,4,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,3,1,1
12 - Ημαθίας,75 E.T. Δήμου Αλεξανδρείας,420,239,8,0,8,231,108,8,81,4,46,5,32,45,21,11,9,1,9,3,26,1,21,2,4,6,0,4,1,2,0,2,0,0,19,3,7,2,4,5,5,3,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,2,7,1,2,1,0,5,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,0,0,0,0,3,3,0,0,6,1,1
12 - Ημαθίας,76 E.T. Δήμου Αλεξανδρείας,439,273,9,0,9,264,84,2,63,0,42,2,12,102,73,15,16,4,18,6,23,3,10,1,2,5,4,5,2,0,1,3,2,0,26,3,3,1,1,7,4,3,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,2
12 - Ημαθίας,77 E.T. Δήμου Αλεξανδρείας,467,294,4,1,5,289,110,4,72,2,53,1,16,79,54,8,5,5,22,2,33,6,18,1,1,4,3,8,2,0,0,2,0,0,24,4,4,2,4,2,6,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,10,2,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,5,3,1,1,2,0,1,1,0,1,1,1,1,1,0,0,0,2,1,0
12 - Ημαθίας,78 E.T. Δήμου Αλεξανδρείας,448,284,10,1,11,273,90,2,69,1,41,2,22,53,27,17,2,9,19,3,29,6,21,1,2,2,5,9,5,3,0,6,0,0,36,11,8,9,6,7,3,4,0,0,1,1,0,2,10,7,0,0,0,0,0,0,0,0,0,5,3,2,2,2,0,0,1,2,11,2,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,16,8,12
12 - Ημαθίας,79 E.T. Δήμου Αλεξανδρείας,450,268,4,2,6,262,118,10,87,1,48,7,22,49,34,9,6,1,9,1,26,3,11,3,1,7,1,16,6,2,0,3,1,1,17,2,11,1,3,9,3,3,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,4,0,0,3,1,0,1,2,8,1,1,0,1,6,5,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,2,1,1,2,0,0,0,1,0,0,0,0,0,2,1,1
12 - Ημαθίας,80 E.T. Δήμου Αλεξανδρείας,447,337,6,0,6,331,139,5,85,4,73,8,40,65,40,14,13,11,14,1,34,15,21,1,2,6,1,12,5,5,0,4,0,1,25,6,6,3,4,9,4,6,1,2,1,1,1,0,5,4,0,0,0,0,0,0,0,0,0,2,1,3,2,8,1,0,1,0,13,4,3,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,3,2,0,0,0,0,11,9,8
12 - Ημαθίας,81 E.T. Δήμου Αλεξανδρείας,468,251,5,3,8,243,71,5,57,2,25,3,12,65,35,17,7,5,17,5,31,10,16,2,3,4,4,3,2,0,0,2,0,0,27,9,10,4,5,7,5,2,1,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,2,2,5,1,2,1,3,9,3,2,2,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,1,0,2,1,1,0,1,3,3,0,0,0,0,0,0,0,0,10,8,8
12 - Ημαθίας,82 E.T. Δήμου Αλεξανδρείας,405,207,10,0,10,197,92,2,66,2,29,1,28,33,15,6,3,1,3,5,27,11,16,1,1,2,2,4,0,0,0,0,0,0,9,2,3,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,17,4,1,1,0,11,8,0,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1
12 - Ημαθίας,83 E.T. Δήμου Αλεξανδρείας,395,216,10,1,11,205,91,5,67,1,45,2,25,40,25,22,2,1,7,3,18,5,9,0,0,4,1,3,0,0,0,0,0,0,18,4,6,2,3,2,4,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,3,2,3,2,1,0,0,0,0,16,1,1,1,1,12,8,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1
12 - Ημαθίας,84 E.T. Δήμου Αλεξανδρείας,384,188,6,0,6,182,83,3,41,3,39,6,22,35,16,10,3,4,5,7,10,3,3,0,2,1,0,5,1,1,1,1,0,0,25,4,9,2,5,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,3,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,3,2,2,2,1,0,0,0,0,0,0,0,0,5,4,3
12 - Ημαθίας,85 E.T. Δήμου Αλεξανδρείας,368,243,5,0,5,238,90,3,63,4,37,5,45,33,14,9,7,11,11,2,30,9,23,1,2,6,2,3,1,0,0,1,1,0,34,15,7,8,7,5,11,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,18,1,0,1,1,14,13,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,1,16,8,12
12 - Ημαθίας,86 E.T. Δήμου Αλεξανδρείας,371,219,2,0,2,217,111,6,61,6,58,3,57,12,6,4,1,1,5,1,18,4,7,0,2,5,1,3,0,0,0,0,0,0,15,7,7,4,3,1,2,9,4,3,0,1,1,4,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,29,0,1,0,1,26,22,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,2,0,0,1,0,0,0,0,0,5,3,5
12 - Ημαθίας,87 E.T. Δήμου Αλεξανδρείας,532,339,6,1,7,332,177,13,132,11,83,8,42,43,16,14,12,7,10,7,45,22,21,1,7,5,5,4,4,0,0,1,0,1,21,5,7,5,3,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,1,9,1,2,2,4,3,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,5,1,0,0,2,0,1,4,4,0,0,3,1,2,2,2,1,5,1,2
12 - Ημαθίας,88 E.T. Δήμου Αλεξανδρείας,548,355,6,1,7,348,149,4,98,20,68,14,47,67,31,15,11,13,26,2,41,13,19,2,7,10,2,8,5,1,0,6,0,0,31,13,18,3,8,2,11,4,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,5,1,1,4,3,9,4,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,2,2,0,0,1,0,1,4,3,0,0,2,1,0,0,3,2,12,10,8
12 - Ημαθίας,89 E.T. Δήμου Αλεξανδρείας,511,356,5,2,7,349,154,7,120,16,65,10,35,47,27,5,9,8,11,0,37,22,22,0,4,3,7,8,7,1,0,2,0,3,39,11,15,5,8,9,13,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,1,1,2,22,3,0,0,3,10,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,7,6,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,15,7,11
12 - Ημαθίας,90 E.T. Δήμου Βέροιας,510,325,5,3,8,317,131,5,88,3,71,11,40,58,8,12,26,3,19,21,31,12,9,2,3,8,10,14,3,1,0,7,7,0,31,5,3,17,6,3,7,9,0,2,0,2,0,4,3,3,0,0,0,0,1,0,0,0,0,2,2,0,0,4,3,0,1,1,10,3,1,4,0,3,2,0,0,2,1,2,0,0,0,0,0,2,2,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,4,4,1,0,8,3,4
12 - Ημαθίας,91 E.T. Δήμου Βέροιας,496,321,9,0,9,312,122,13,79,5,53,4,40,47,3,7,21,3,20,8,38,18,7,5,3,7,7,15,1,0,1,4,6,1,31,6,4,5,13,1,10,4,2,2,0,0,0,3,2,2,0,0,0,0,1,0,0,0,0,5,3,0,0,2,0,1,2,1,11,4,1,4,0,3,4,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,5,1,0,0,1,1,1,4,3,0,0,3,0,0,0,0,0,17,5,10
12 - Ημαθίας,92 E.T. Δήμου Βέροιας,495,324,4,0,4,320,116,7,57,1,46,9,53,58,9,14,30,13,9,6,37,13,2,5,5,12,22,34,7,1,3,17,7,8,22,6,2,8,3,1,3,5,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,3,0,2,2,5,2,1,3,2,18,5,2,6,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,1,3,2,0,0,0,0,3,2,0,0,8,5,4
12 - Ημαθίας,93 E.T. Δήμου Βέροιας,515,361,12,1,13,348,152,4,89,2,85,3,53,65,12,9,26,9,23,28,48,16,16,8,4,11,12,11,2,4,0,2,4,3,38,12,8,11,6,6,10,10,1,2,1,1,0,3,0,0,0,0,0,0,1,1,0,1,0,2,2,4,3,2,0,0,2,1,5,4,0,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,2,0,0
12 - Ημαθίας,94 E.T. Δήμου Βέροιας,524,355,7,4,11,344,170,7,96,12,69,2,71,62,14,15,31,3,14,22,50,25,16,13,4,4,15,6,3,0,0,2,2,1,23,6,4,11,2,5,5,3,0,0,1,1,0,0,2,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,0,0,4,4,0,0,0,0,0,3,0,1,0,1,1,0,0,1,0,6,3,3
12 - Ημαθίας,95 E.T. Δήμου Βέροιας,440,249,1,1,2,247,79,10,35,2,30,12,29,54,6,11,14,8,15,10,27,7,4,4,6,12,9,12,3,3,1,4,6,0,23,3,1,11,4,0,8,1,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,14,13,0,0,1,0,0,1,0,17,10,4,3,1,4,3,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,2,0,0,5,4,2
12 - Ημαθίας,96 E.T. Δήμου Βέροιας,429,268,13,1,14,254,71,8,37,4,15,5,30,43,5,9,23,1,12,15,40,9,7,9,7,23,10,5,1,0,1,2,3,0,40,7,4,25,10,0,11,8,2,4,0,1,2,2,4,4,0,0,0,0,0,0,0,0,0,11,8,1,1,0,0,0,0,0,16,7,2,1,3,4,6,0,0,1,0,1,1,0,0,1,1,0,0,0,3,1,0,2,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,6,1,5
12 - Ημαθίας,97 E.T. Δήμου Βέροιας,526,306,14,3,17,289,112,14,64,7,53,15,37,50,5,6,21,14,9,18,35,11,9,6,5,8,14,14,2,2,0,8,2,4,26,10,4,10,6,2,5,8,1,2,2,1,0,3,2,1,1,1,0,0,0,0,0,0,0,1,1,3,2,4,0,1,2,0,18,8,3,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,1,0,0,1,1,0,3,2,0,0,0,0,0,0,2,1,6,1,4
12 - Ημαθίας,98 E.T. Δήμου Βέροιας,525,340,11,1,12,328,147,10,92,3,69,13,50,43,3,6,25,10,14,10,30,9,6,5,2,2,10,15,5,3,0,8,3,3,24,7,4,9,4,2,9,11,3,1,1,3,2,3,1,0,0,0,0,0,1,0,1,0,1,6,5,2,2,1,0,1,0,1,16,5,4,4,4,4,4,0,0,1,0,1,1,0,0,1,0,2,2,2,1,0,0,1,0,0,0,4,2,0,0,2,1,1,0,0,1,0,6,5,0,0,0,0,13,8,8
12 - Ημαθίας,99 E.T. Δήμου Βέροιας,524,308,8,1,9,299,103,6,64,1,39,7,31,55,7,4,32,7,15,10,22,10,2,2,4,8,10,19,1,2,0,7,5,5,27,6,5,10,3,5,3,12,0,2,0,1,3,4,2,1,1,0,0,0,0,0,0,0,0,5,1,2,2,2,1,0,0,0,16,5,4,2,1,1,3,1,1,0,0,0,0,0,0,0,0,4,1,1,2,0,1,0,0,1,1,0,0,1,1,2,0,1,0,0,1,0,1,0,1,1,3,0,16,3,10
12 - Ημαθίας,100 E.T. Δήμου Βέροιας,520,283,4,0,4,279,113,9,61,3,43,20,48,52,7,16,12,11,16,12,27,12,1,2,5,4,13,17,3,4,1,10,2,5,21,5,3,5,7,5,4,4,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2,1,2,0,1,2,0,13,6,2,3,4,2,0,1,1,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,3,0,0,1,0,1,3,2,1,1,0,0,0,0,0,0,9,7,8
12 - Ημαθίας,101 E.T. Δήμου Βέροιας,528,309,5,0,5,304,132,13,75,2,52,14,50,43,6,8,13,9,14,11,26,10,6,4,5,5,13,15,6,2,1,6,4,3,28,7,5,13,5,1,4,5,1,1,0,1,0,3,3,2,0,0,0,0,2,1,0,1,1,2,2,6,5,3,1,2,2,1,18,8,1,7,1,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,1,1,2,0,1,1,1,3,2,1,1,2,1,0,0,0,0,7,5,7
12 - Ημαθίας,102 E.T. Δήμου Βέροιας,532,257,6,1,7,250,99,10,51,3,46,15,32,33,8,4,8,7,15,8,26,12,4,2,5,12,12,15,2,3,0,8,2,5,21,6,2,7,4,0,3,7,1,2,1,2,1,3,2,2,0,0,0,0,1,0,1,0,1,2,1,1,1,2,1,1,0,0,8,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,3,3,0,0,1,0,0,3,3,0,0,5,2,2,1,2,2,15,5,5
12 - Ημαθίας,103 E.T. Δήμου Βέροιας,538,291,6,1,7,284,130,16,58,12,52,6,68,38,5,3,16,14,14,10,21,10,3,2,0,8,7,13,4,1,0,7,1,1,21,5,6,10,3,2,6,9,2,3,1,4,4,0,1,1,2,0,0,0,1,0,0,0,0,5,3,3,3,0,0,0,0,0,11,5,2,5,1,4,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,1,0,2,1,1,1,6,4,0,0,2,2,1,1,1,1,1,2,1,3,3,0,0,9,4,9
